,feature,label
142,"[-6.49904785e+02  4.77680321e+01 -9.36367035e+00  9.55228806e+00
 -6.43132734e+00 -5.94630909e+00 -1.04348459e+01 -1.06448202e+01
 -1.14602127e+01 -9.55287695e-01 -1.00198555e+01 -4.25969887e+00
 -1.04057245e+01  6.22557223e-01 -7.54163265e+00 -6.10820913e+00
 -7.92997026e+00 -4.51467609e+00 -7.60352230e+00 -5.56516552e+00
 -5.93560982e+00 -1.99385643e+00 -1.13660860e+00  3.14979386e+00
  1.19127687e-02  3.97275448e+00  1.59993887e+00  3.24164486e+00
  3.87213993e+00  4.99697638e+00  1.17898655e+00  1.50211334e+00
 -1.64315629e+00 -4.60948050e-01 -7.23779947e-02  1.10259569e+00
  4.20646459e-01 -9.26581085e-01 -6.90409243e-01 -1.51305079e+00]",3.0
143,"[-7.9957318e+02  5.1088615e+01 -8.1619492e+00  1.9738897e+01
 -5.9930553e+00  1.0928533e+01 -1.2216479e+01 -9.3625050e+00
 -1.3018656e+01  4.1117835e+00 -6.8768463e+00 -2.1395221e+00
 -5.8473716e+00  2.9461005e+00 -8.4622345e+00 -3.4511368e+00
 -6.8537889e+00 -1.0794702e+00 -3.1140518e+00 -2.7829108e+00
 -4.9303980e+00 -1.4955126e+00 -4.4212637e+00  5.0498199e-01
 -2.0857480e+00 -1.5950420e+00 -4.0557343e-01 -1.5887027e+00
 -2.1925442e+00  1.8123831e-01 -1.1852981e+00 -6.4933878e-01
 -6.9290662e-01  5.8406442e-01  1.7682848e+00  2.0496321e+00
  1.7031960e+00  1.4122598e+00 -1.5190394e-01 -3.1453291e-01]",4.0
144,"[-7.3083636e+02  7.6325363e+01  9.2300768e+00  2.4599636e+01
  6.7897243e+00  1.2134389e+01 -4.4076915e+00 -4.3555932e+00
 -6.6831617e+00  5.5966530e+00 -1.7816724e-01 -4.3685036e+00
 -7.2644180e-01  4.1037550e+00 -4.1937158e-01  2.0540600e+00
 -7.8278428e-01  7.9296827e+00  4.9902201e+00  5.7988071e+00
  9.1528088e-01  3.6979649e+00 -2.9142845e+00  5.3480630e+00
  4.4200930e-01  1.4233103e+00 -1.5759188e+00  3.8678634e-01
  1.1209228e+00  4.2238555e+00  1.2516950e+00  6.7487755e+00
  8.0994844e+00  1.1011974e+01  9.5782709e+00  7.3015933e+00
  3.0015295e+00  2.0997138e+00  8.8611591e-01  3.3453498e+00]",4.0
145,"[-6.7412427e+02  6.5861641e+01  1.2005942e+01  1.7854658e+01
  2.7394361e+00  7.1984873e+00 -5.7661180e+00 -5.5980778e+00
 -6.8403587e+00  6.2604327e+00 -7.0336857e+00  2.3787229e+00
 -4.9278746e+00  3.0958445e+00 -3.8863819e+00  1.3591731e+00
 -3.4460328e+00  1.6306745e+00 -3.0071621e+00  3.2425454e+00
  8.4896600e-01  1.1085663e+00 -1.1603359e+00  5.1607978e-01
 -1.1345301e+00  7.5943434e-01 -1.1442569e+00  1.1704465e+00
  8.9553034e-01  3.3166268e+00  1.9965292e+00  4.6862640e+00
  6.2828398e+00  8.5887165e+00  8.3135071e+00  6.1043773e+00
  5.2144766e+00  4.1692863e+00  3.0302382e+00  4.5430913e+00]",7.0
146,"[-6.1366681e+02  3.6734680e+01 -1.9788782e+01  4.5105104e+00
 -1.1683780e+01 -6.3235960e+00 -1.6589634e+01 -5.6915474e+00
 -1.1746932e+01 -5.1036181e+00 -9.5549374e+00  3.9662966e-01
 -1.0003506e+01 -3.7066882e+00 -3.8693798e+00 -7.3717914e+00
 -5.2039061e+00 -3.5553885e+00 -7.7046204e+00 -2.2083764e+00
 -3.4543028e+00 -3.0247090e+00 -1.4719017e+00  6.2934449e-03
  5.4464436e-01  3.8022943e+00  2.8038185e+00  5.3749762e+00
  2.4907186e+00  4.6786633e-01  2.4860282e-01  1.2251214e+00
  6.3125792e+00  6.5151868e+00  3.8050408e+00  1.3620594e+00
 -1.7157975e+00 -2.1738725e+00 -1.5561134e+00  4.9625993e-01]",3.0
147,"[-3.6179443e+02  3.1609039e+01 -3.5970581e+01  3.5367279e+00
 -6.1992607e+00 -1.4663214e+01 -1.3976652e+01 -1.4679501e+01
 -2.0576317e+01  3.6732206e+00 -1.6995523e+01 -6.3249383e+00
 -3.1725965e+00 -7.4343413e-01  1.6371939e+00  7.5930500e+00
 -1.6126270e+00  1.0876827e+01  5.4906526e+00  1.9474410e+00
  2.9239664e+00  4.6651454e+00  1.4592617e+00  4.2909983e-01
  2.9338953e-01  7.0909375e-01 -2.0348120e+00  4.2724937e-01
 -1.7266115e+00 -6.5208566e-01 -1.6119939e-01 -9.2785500e-02
 -2.1571367e+00 -1.3076791e+00  9.7164792e-01 -9.9756038e-01
  5.2492028e-01  7.0229292e-01 -9.4347525e-01  8.1518447e-01]",3.0
148,"[-4.66954193e+02  3.02196312e+01 -3.10422440e+01  5.76539230e+00
 -1.43260880e+01 -8.35471249e+00 -1.58829679e+01 -1.35723095e+01
 -9.42623901e+00 -1.57095540e+00 -1.33290148e+01 -8.30381966e+00
 -9.13496590e+00  5.09794235e+00 -8.05246162e+00  4.95101547e+00
  7.24279106e-01  6.48010349e+00  3.74496484e+00  5.91689539e+00
  2.03631854e+00  4.44508839e+00 -1.63982645e-01  8.08582067e-01
 -1.75152922e+00 -2.19470844e-01 -2.55121636e+00 -7.00265229e-01
 -8.36567819e-01 -1.68680429e+00 -1.87339246e+00 -4.69184130e-01
 -7.39117384e-01  2.30405256e-01 -6.40430093e-01  8.58229458e-01
 -8.53559002e-02  1.07859123e+00 -8.50957870e-01 -2.16985315e-01]",3.0
149,"[-5.8064014e+02  3.6692688e+01 -1.9909391e+01  1.1382590e+01
 -1.6988804e+01 -1.2389039e+01 -1.3510156e+01 -1.7478411e+01
 -7.6446614e+00 -3.0813475e+00 -1.4334097e+01  4.2372208e+00
 -1.1710507e+01 -2.3095024e+00 -7.2598734e+00 -5.1307807e+00
 -4.2347240e+00 -6.1732173e-01 -2.3278775e+00  3.3686118e+00
  5.1366024e+00  4.9528532e+00  8.0406752e+00  6.0857182e+00
  2.5198798e+00 -1.9496489e-01 -1.1241223e+00  2.6108694e-01
 -2.5062711e+00 -8.9683756e-04 -1.9584831e+00 -2.6532769e-01
 -2.1263602e+00  1.5518992e+00  1.4599190e+00  8.6136687e-01
 -5.8710253e-01 -1.4364238e-01 -1.3667059e-01  2.3370154e-01]",4.0
150,"[-6.0268488e+02  4.0806240e+01 -4.0232983e+00  9.8524256e+00
 -1.5082180e+01 -3.8462441e+00 -1.8335716e+01 -6.5284638e+00
 -9.0343790e+00 -3.3441677e+00 -9.2940912e+00 -1.1637001e+00
 -7.9936161e+00 -9.4687217e-01 -6.4693904e+00 -3.5479958e+00
 -4.7525210e+00 -3.4513714e+00 -8.4647589e+00 -1.6667097e+00
 -6.3051944e+00 -2.1753650e+00 -3.6610975e+00  1.2297474e+00
 -1.2173425e+00  8.5862416e-01 -4.5280024e-02  8.6132056e-01
 -5.6630462e-01 -1.9081946e-01 -6.5928423e-01  1.2518660e+00
  1.3949406e+00  2.2619271e+00  8.3325320e-01  1.8736720e-01
 -6.6378325e-01 -1.0173211e+00 -3.3443177e-01 -2.0141636e-01]",7.0
151,"[-5.87038330e+02  3.50772133e+01 -1.10800505e+01  9.37011623e+00
 -1.31479435e+01 -1.20306432e+00 -1.80553951e+01 -7.52860498e+00
 -1.10063267e+01 -1.08824778e+00 -7.69102859e+00 -2.32041907e+00
 -5.45248318e+00  5.67175627e-01 -9.02250576e+00 -4.86709452e+00
 -8.28430653e+00 -1.29931271e+00 -5.65826368e+00 -1.75654680e-01
 -3.21398211e+00  2.32802227e-01  2.00226679e-02  4.49498034e+00
  2.67016983e+00  5.96784353e+00  1.57427919e+00  3.71734500e+00
  9.08549845e-01  3.27323151e+00 -2.87692249e-01 -1.78589616e-02
 -2.09762144e+00 -5.24477541e-01 -1.38094199e+00 -3.23972315e-01
 -6.84335411e-01 -1.74061608e+00 -3.40958858e+00 -1.69549000e+00]",7.0
152,"[-7.02168945e+02  4.96899033e+01 -4.92262244e-02  1.16413946e+01
 -1.07335138e+01 -9.69436467e-01 -1.18584795e+01 -4.55487394e+00
 -6.53182507e+00 -4.11479712e+00 -7.53881454e+00 -3.00967145e+00
 -7.89881468e+00 -2.89546758e-01 -4.12633514e+00 -1.71701419e+00
 -6.19026995e+00 -1.15783536e+00 -5.08719444e+00  3.22780699e-01
 -3.59259200e+00 -1.54702246e+00 -1.06470942e+00  1.52083278e+00
  7.84719229e-01  1.65589988e+00 -2.57594466e-01 -5.38020253e-01
 -1.97526741e+00  2.04454350e+00  2.86666536e+00  6.15714741e+00
  3.23976302e+00  1.91961336e+00 -3.43504488e-01  6.84554935e-01
  3.66459303e-02  2.94974685e-01 -1.85156018e-01 -4.32230055e-01]",4.0
153,"[-6.0201544e+02  4.4003269e+01 -2.4595444e+01  9.9147177e+00
 -1.0889078e+01 -7.4417429e+00 -8.8572884e+00 -1.1760275e+01
 -1.1850860e+01  7.3591024e-02 -9.9569597e+00 -5.0921082e+00
 -9.1307888e+00  1.5425148e+00 -1.0219275e+01 -7.5347275e-01
 -2.9384553e+00  2.0571153e+00 -2.6251101e-03  4.8101187e+00
 -7.7718580e-01  4.6035423e+00  6.2804276e-01  1.5997784e+00
  1.2204462e+00 -9.6044177e-01  4.3656349e-01  2.0676968e+00
  1.0784079e+00  5.6262696e-01 -1.6631042e+00  6.0668147e-01
  1.6760342e+00  1.4878377e+00  3.3851194e-01 -4.0776795e-01
  5.8781904e-01  3.4299070e-01  6.6979152e-01 -1.4347506e-01]",3.0
154,"[-5.0256604e+02  5.0327126e+01 -1.4660810e+01  8.1691818e+00
 -1.8423957e+00 -5.8068194e+00 -1.1839894e+01 -1.1952552e+01
 -1.1411771e+01  2.9368079e+00 -1.1290142e+01 -4.3900819e+00
 -3.6969833e+00 -4.9580498e+00 -2.6930394e+00 -1.5522324e+00
 -7.5079885e+00 -3.3363416e+00 -4.2906365e+00 -1.0141529e+00
  9.1006482e-01  8.7301807e+00  5.9251142e+00  9.4526024e+00
  3.8255615e+00  4.2412095e+00 -8.4527349e-01  2.8183248e+00
  2.7340121e+00 -3.7453104e-02  1.4697630e+00 -1.4118978e-01
  9.2113167e-02  1.7435254e-01  1.2195737e-01 -2.5504476e-01
 -9.2050546e-01  3.4429505e-01 -8.7181628e-01 -1.5763824e+00]",3.0
155,"[-5.6828986e+02  4.4047798e+01 -1.7154165e+01 -1.1644906e+00
 -1.1042360e+01 -4.5094404e+00 -1.7571714e+01 -5.9443307e+00
 -1.8963337e+01  4.4293771e+00 -8.1934309e+00 -7.4052958e+00
 -6.9399967e+00 -4.9473763e+00 -3.4980505e+00 -4.2730331e+00
 -5.8485322e+00  2.9263492e+00 -2.8042057e+00  1.5342758e+00
 -1.1033653e+00  8.5114557e-01 -7.3746628e-01  3.2463510e+00
 -1.4926258e+00  1.5098939e+00 -2.1320131e+00  1.9740849e+00
  1.2679400e-01  2.5070083e+00  3.3191526e-01  1.5405734e+00
  2.8178506e+00  4.7304521e+00  1.5541179e+00  2.4335856e+00
  4.6282661e-01 -3.5773945e-01 -1.5570642e+00  1.5410994e+00]",8.0
156,"[-3.40988251e+02  1.34415216e+01 -2.74299698e+01 -8.43730640e+00
 -1.74476929e+01 -1.03122234e+01 -1.30380745e+01 -1.13309202e+01
 -8.10410023e+00  7.63231277e+00  5.79313099e-01  1.47533674e+01
  3.53225327e+00  9.30965328e+00 -6.78146458e+00 -4.59938240e+00
  2.72576499e+00  2.62071157e+00 -1.99296582e+00  1.04050112e+00
  4.36834908e+00  5.74005795e+00 -1.84483922e+00 -2.57919216e+00
 -2.28283405e+00 -1.14269388e+00 -4.18953300e-01 -4.38196808e-01
  3.36754739e-01  3.36930609e+00  8.00518155e-01  6.70703828e-01
  7.49270320e-01 -9.43079472e-01  1.11178362e+00  2.35016450e-01
  9.14772332e-01  1.32259667e+00  7.58367300e-01  3.89143825e-01]",6.0
157,"[-3.3634247e+02  2.5591558e+01 -2.9856831e+01 -7.5180540e+00
 -2.0495371e+01 -1.1151234e+01 -1.1371578e+01 -6.4721460e+00
 -1.1347386e+01 -1.4947851e+00 -7.0895548e+00 -1.9370743e+00
 -6.5113630e+00  4.8186316e+00 -4.5528402e+00  4.0835633e+00
  5.0487053e-01  6.3723145e+00 -1.9417784e+00  4.8174945e-01
 -2.3752987e-01  1.4777365e+00  2.6088321e-01  9.2815906e-01
 -1.9456224e+00 -1.2542772e+00  1.4119938e-01  2.4600340e-02
 -1.9491918e+00  7.8038049e-01  1.2744787e+00  9.0572679e-01
  7.7592933e-01  7.6756054e-01 -2.4058989e-01  4.7172707e-02
  3.4033385e-01  8.3447081e-01  1.7133687e+00  6.2517005e-01]",5.0
158,"[-7.0546735e+02  5.0235378e+01  3.0152755e+00  1.1332884e+01
 -2.0389123e+00  1.8968811e+00 -5.1932249e+00 -8.5413532e+00
 -8.7534981e+00 -5.2223988e-02 -6.6175880e+00 -1.5120186e+00
 -1.0010484e+01  2.0542550e+00 -6.9450216e+00 -4.9109440e+00
 -6.5345149e+00 -4.6907868e+00 -5.6072178e+00 -3.9631355e+00
 -7.5116830e+00 -4.7628250e+00 -7.0471115e+00 -3.7491291e+00
 -6.6535721e+00 -3.6127565e+00 -5.1270523e+00 -3.1263292e+00
 -4.3652878e+00 -8.3779269e-01 -4.4127026e+00  2.0048811e+00
  2.3178945e+00  5.2132468e+00  5.9244919e+00  6.1616759e+00
  3.6161797e+00  1.9157908e+00  1.5104702e+00  1.6488166e+00]",2.0
159,"[-4.9501773e+02  3.4782665e+01 -9.2928753e+00  6.9862289e+00
 -1.2966129e+01 -2.4034734e+00  1.7851492e+00 -7.8510351e+00
 -7.6904941e+00 -1.6599207e+00 -6.0746484e+00  3.8680825e-01
 -5.3847842e+00  2.2031581e+00 -6.5692697e+00 -1.6010107e+00
 -3.9470911e+00  4.8097414e-01 -2.4883850e+00  5.7613878e+00
  1.1974370e+00  7.2567234e+00  5.6376810e+00  7.8628588e+00
  4.0689917e+00  5.9169579e+00  6.7885194e+00  9.1951838e+00
  7.8384523e+00  5.0365515e+00 -4.9663934e-01  1.0510093e+00
  2.0062926e+00  4.3544202e+00  2.8124111e+00  2.2024179e+00
  1.5376763e-01  5.1191453e-02  1.7302729e+00  2.9535475e+00]",5.0
160,"[-7.1270642e+02  5.4290527e+01 -4.3859715e+00  5.4159694e+00
 -1.2852113e+01 -2.2027855e+00 -1.6896378e+01 -3.8945916e+00
 -1.6371681e+01 -3.9476800e+00 -9.8287926e+00 -4.8823640e-01
 -1.0949035e+01 -1.6058561e+00 -5.2701583e+00 -5.3488588e+00
 -5.6378341e+00 -1.9976968e+00 -5.7994671e+00 -4.2560649e+00
 -3.5257204e+00 -2.2042553e+00 -4.1787276e+00  2.1847184e-01
 -2.8573222e-02  1.0343531e+00  1.6488652e+00  4.6458006e+00
  2.5228434e+00  3.0058258e+00  2.7571208e+00  5.7596607e+00
  7.1583714e+00  7.8421569e+00  6.0002809e+00  2.9346375e+00
  1.9472767e-01 -1.3609571e+00 -7.6760048e-01  4.6907052e-01]",2.0
161,"[-4.5371841e+02  2.6994270e+01 -2.1293629e+01  7.5663548e+00
 -9.6796370e+00 -3.8127286e+00 -5.9303576e-01 -1.0892365e+01
 -8.3776093e+00  4.5037866e+00 -7.4038582e+00  1.9738443e+00
 -4.6387949e+00  6.5292177e+00 -1.7803122e+00  4.4989834e+00
  3.8946478e+00  1.5124429e+01  1.6708969e+01  2.2290049e+01
  1.4284559e+01  8.0176954e+00  1.8838568e+00  3.7807040e+00
  2.4264793e+00  3.1166098e+00  1.9980038e-03  1.2993660e+00
  1.1817424e+00  3.8366201e+00 -4.7700536e-01 -9.0660401e-02
  1.5081857e+00  3.9810691e+00  5.1910696e+00  3.3372080e+00
  4.6973433e+00  5.0436087e+00  4.5645576e+00  1.7543595e+00]",6.0
162,"[-5.5199127e+02  6.3483688e+01 -1.9435446e+01  1.6252352e+01
 -2.4503101e-01  3.2410870e+00  9.1308999e-01 -8.2711744e+00
 -6.2929206e+00  5.5610590e+00 -6.5108829e+00 -2.8542159e+00
 -1.5130862e+00  5.8118486e+00 -5.0956804e-01  3.8520765e+00
 -3.7703567e+00  6.5004830e+00  6.2613287e+00  1.1949767e+01
  7.3138304e+00  5.5140429e+00  2.5346310e+00  6.2921772e+00
  3.6252918e+00  6.4982610e+00  7.2585411e+00  9.0674639e+00
  6.1338577e+00  3.3982418e+00  1.7187665e+00  4.4455400e+00
  5.1428590e+00  5.2647905e+00  3.8857536e+00  3.9438803e+00
  3.3994827e+00  2.4832513e+00  2.7459855e+00  2.1115642e+00]",6.0
163,"[-7.44134155e+02  4.47334290e+01 -7.83951569e+00  7.96255779e+00
 -8.01077747e+00 -1.38392842e+00 -1.53078737e+01 -9.53754902e+00
 -1.24674358e+01 -3.78042960e+00 -1.08288164e+01 -1.44768381e+00
 -1.06749735e+01 -3.32419419e+00 -4.84709024e+00 -5.05953169e+00
 -5.11273098e+00 -2.06719017e+00 -4.58932304e+00 -2.09673190e+00
 -1.91644132e+00  1.70651960e+00  1.63652825e+00  1.73554313e+00
 -4.99634087e-01 -1.01653266e+00 -1.78791904e+00  5.31917214e-01
  2.74446309e-01  6.79231346e-01  7.69935727e-01  3.65252924e+00
  7.50405216e+00  8.21149826e+00  6.58256054e+00  2.71280169e+00
  8.22973847e-01 -1.09236038e+00 -6.04896724e-01 -7.33906806e-01]",2.0
164,"[-6.90341736e+02  4.57306862e+01 -1.67085934e+01  5.86382723e+00
 -1.22332897e+01 -6.00234127e+00 -1.39322367e+01 -9.72439194e+00
 -1.12862234e+01 -2.85335422e+00 -1.24887171e+01 -9.89292026e-01
 -7.68484879e+00 -5.05796766e+00 -4.52233171e+00 -4.48488379e+00
 -6.42877913e+00 -3.65977263e+00 -5.30765676e+00 -4.01983070e+00
 -4.69934082e+00 -4.11154604e+00 -3.50799751e+00 -2.63151407e+00
 -2.43537593e+00 -1.18192054e-01 -3.43653589e-01  1.22176349e+00
  1.68840837e+00  3.02009797e+00  4.46274042e+00  6.17528772e+00
  6.17257500e+00  5.94715500e+00  2.99914074e+00  2.15496826e+00
  9.30529356e-01  2.12022811e-02  2.40087837e-01 -5.63855350e-01]",1.0
165,"[-5.6779089e+02  5.7010826e+01 -1.0265203e+01  1.5325473e+01
 -4.8211546e+00  1.7295052e+00  2.1576753e+00 -4.2573299e+00
 -5.0496960e+00  4.8437729e-01 -5.1033726e+00 -1.2854363e+00
 -4.2483091e+00  4.5691042e+00 -2.3295019e+00  8.2642573e-01
  1.2503740e-01  9.9111938e-01 -1.0009237e-01  4.0541544e+00
 -1.2330494e+00  3.2854085e+00  1.7784145e+00  5.4182673e+00
  3.2823548e+00  4.1962523e+00  3.4462724e+00  5.4647250e+00
  5.5330391e+00  8.1401339e+00  6.4203467e+00  7.4120307e+00
  6.0436025e+00  5.1620717e+00  3.3564582e+00  1.9989859e+00
  1.8581259e+00  3.3369300e+00  3.1557975e+00  2.2750554e+00]",5.0
166,"[-6.9285303e+02  5.0608067e+01 -1.5588176e+00  1.3817915e+01
 -5.0541201e+00 -7.6596892e-01 -5.0416708e+00 -8.6752129e+00
 -9.8804636e+00 -3.5967314e-01 -6.7763624e+00 -2.3517787e+00
 -6.8319659e+00  1.5225155e+00 -5.9679856e+00 -4.6880269e+00
 -6.9526887e+00 -3.3849266e+00 -6.8949904e+00 -4.4198942e+00
 -5.8341680e+00 -4.4568977e+00 -5.3782673e+00 -2.4728484e+00
 -5.5801296e+00 -3.8478324e+00 -3.2306168e+00 -1.8748546e+00
 -1.3483582e+00  3.3625848e+00  9.0103436e-01  5.0709367e+00
  3.1500280e+00  3.0139651e+00  1.3650593e+00  2.6859608e+00
  2.9865015e+00  2.8453486e+00  2.3782883e+00  4.2432296e-01]",2.0
167,"[-7.2153558e+02  3.9206036e+01 -5.9882989e+00  8.2509336e+00
 -8.0012913e+00 -8.5168727e-02 -8.6557045e+00 -8.0087948e+00
 -8.8656683e+00 -4.9881735e+00 -5.2949686e+00 -1.6052786e+00
 -8.8417406e+00 -1.7531101e-01 -7.7013865e+00 -2.4750204e+00
 -6.7852478e+00 -2.2778184e+00 -5.3351927e+00 -3.2880366e+00
 -4.2575536e+00 -2.3859863e+00 -4.2920470e+00 -1.6486688e+00
 -1.9403037e+00 -8.3306962e-01 -8.1662160e-01 -2.4631948e+00
 -3.3150318e+00 -8.0483085e-01 -2.4676859e-01  2.7086983e+00
  2.5170379e+00  3.3491962e+00  3.5463006e+00  3.1107998e+00
  2.7264946e+00  2.1883483e+00  2.6189547e+00  2.8771789e+00]",5.0
168,"[-7.1961841e+02  3.0202169e+01 -1.0960426e+01  6.3661122e+00
 -9.2882109e+00 -8.7436600e+00 -1.2536019e+01 -1.0647635e+01
 -4.6946845e+00 -3.9522388e+00 -9.9321604e+00  1.2325498e+00
 -8.9294624e+00 -2.5488907e-01 -4.4100680e+00 -4.3891439e+00
 -3.6092207e+00 -1.8213719e+00 -4.1188078e+00 -9.6632117e-01
 -7.9066396e-01  1.5609696e+00  1.3219650e+00  3.8261344e+00
  3.2330704e+00  4.7399192e+00  5.1473370e+00  5.1888595e+00
  1.4282790e+00  1.3106050e+00 -1.6571273e+00  1.9092064e-01
 -1.0244470e+00  1.2090032e+00 -3.2673549e-02  2.6457930e-01
 -1.1951507e+00 -3.3963174e-01  5.8010775e-01  4.4118941e-02]",6.0
169,"[-7.4547681e+02  6.1395737e+01  1.0110720e+00  1.2793578e+01
 -4.8549838e+00  1.8624967e-01 -6.1331310e+00 -9.8009472e+00
 -9.2250547e+00  9.8053175e-01 -5.1731162e+00 -2.5891325e+00
 -9.4121161e+00  4.1768394e+00 -5.0307155e+00 -5.7894955e+00
 -5.5780482e+00 -1.1077201e+00 -4.4410682e+00 -4.9557672e+00
 -4.7371430e+00 -2.7067559e+00 -8.3664904e+00 -2.7731056e+00
 -4.0107579e+00 -3.7876220e+00 -4.0509973e+00 -1.3207688e+00
 -4.1803966e+00 -9.1417557e-01 -3.9373093e+00 -2.1841755e+00
 -2.7254345e+00 -3.6566776e-01 -5.9391695e-01  2.2634649e+00
  3.6001427e+00  5.1828990e+00  6.4365816e+00  6.9610219e+00]",1.0
170,"[-5.8943396e+02  5.2526531e+01 -1.5853240e+01  7.3969245e-01
 -9.9990339e+00 -1.7535388e+00 -1.7176611e+01 -1.0214466e+01
 -1.7980690e+01  3.0170903e+00 -8.4405718e+00 -9.4926481e+00
 -4.8710842e+00 -4.8946834e+00 -3.0160530e+00 -2.7459471e-02
 -4.5206347e+00  3.3917716e+00 -4.5423760e+00 -1.7985817e+00
 -2.2845829e+00 -7.9469115e-01 -3.2700040e+00 -4.4290122e-02
 -4.4197016e+00 -7.6351202e-01 -1.2117568e+00  1.8278464e+00
  1.0340543e-01  4.4774652e+00  2.5063977e+00  1.3695978e+00
  1.1444067e+00  2.4279089e+00  2.8026638e+00  3.0374885e+00
  2.5525198e+00  6.7917526e-01 -4.7204471e-01  4.4501939e-01]",8.0
171,"[-5.1483099e+02  4.4369656e+01 -1.4794069e+01  4.1813903e+00
 -1.0097628e+01 -1.1150069e+01 -1.8521687e+01 -7.3681149e+00
 -1.2488270e+01 -7.6167309e-01 -1.4285884e+01 -2.1200452e-02
 -5.2589450e+00 -3.2167211e+00 -6.7000961e+00 -4.3600168e+00
 -2.5614994e+00  9.2279083e-01 -2.3861837e+00 -1.4260371e+00
  2.9230946e-01  2.2013190e+00  1.3289694e-01  4.8813105e+00
  2.0047872e+00  3.0995083e+00  3.0352911e-01 -8.2989621e-01
 -3.1794956e+00 -1.7785692e+00  1.4366744e-02  3.9116877e-01
 -1.1117357e+00 -3.2114220e-01 -1.3408500e-01  1.0258986e+00
  6.6795903e-01  1.5965251e+00 -3.8101974e-01  2.4634379e-01]",8.0
172,"[-4.2938165e+02  1.4672340e+01 -3.6245895e+01  3.6116500e+00
 -1.5357552e+01 -1.3414736e+01 -8.7548342e+00 -1.2034389e+01
 -8.5252008e+00  1.5655044e+00 -9.7929106e+00  1.3978303e+01
  4.0971508e+00  1.4284581e+01 -9.6839190e-01  4.1381961e-01
 -3.3676283e+00  3.5778451e+00 -2.4375029e+00 -1.8487418e+00
 -2.4182756e+00 -2.1796060e-01  7.1422762e-01  2.2349508e+00
 -1.3367358e+00  3.2387209e-01  2.4460787e-01 -1.0433184e+00
 -1.3174198e+00 -9.0995646e-01 -1.4608536e+00  1.8872967e+00
 -1.1048323e+00  1.7489330e+00  1.4194390e+00  2.2774202e-01
  6.2089324e-01  4.9321014e-01 -4.8292249e-01  2.3693492e-01]",6.0
173,"[-3.82238068e+02  3.60385704e+01 -3.60743103e+01  1.68287098e+00
 -2.61265392e+01 -1.17156878e+01 -8.50016975e+00 -1.06057529e+01
 -1.03871870e+01 -1.33468997e+00 -9.45375633e+00  5.18122864e+00
 -6.00846338e+00  9.26750088e+00 -1.37982905e-01  3.75190282e+00
 -7.11918950e-01 -1.57492995e+00 -5.46693420e+00  6.01106167e-01
 -1.15071607e+00 -2.96241760e+00 -3.24212217e+00 -1.87617064e+00
 -2.30597734e+00 -6.11646593e-01  2.62938410e-01 -7.15604842e-01
  8.31567943e-01  1.22316465e-01 -1.64346659e+00 -3.88174623e-01
 -2.39795938e-01  4.21618164e-01 -4.58331732e-03  3.70850265e-01
  3.09857994e-01 -1.15941453e+00 -7.72605419e-01  1.28396499e+00]",5.0
174,"[-5.3953571e+02  3.6840584e+01 -2.0239880e+01  4.4207501e+00
 -1.6213406e+01 -7.5202818e+00 -9.0945482e+00 -7.8514762e+00
 -1.1102119e+01 -2.3585923e+00 -8.9555540e+00  1.3314313e+00
 -7.9000602e+00  5.7952881e+00 -1.8765178e+00  2.4377587e+00
 -1.7997494e+00  8.7983504e-02 -3.6158357e+00  1.0329475e+00
 -2.3700452e+00 -1.2724442e+00  1.8059867e-02  1.7967651e+00
  1.4072877e+00  2.5852664e+00  1.8756694e+00  3.3812566e+00
  1.6155999e+00  2.1772738e+00  1.3463745e+00  3.2390614e+00
  2.1897533e+00  2.7066212e+00  2.2462423e+00  1.6163961e+00
 -1.4046744e+00 -3.3389995e-01  6.0849237e-01 -2.6089758e-01]",8.0
175,"[-6.6638300e+02  5.4192963e+01 -1.5643229e+01  7.2405696e+00
 -1.3268826e+01 -2.8267217e-01 -1.4835387e+01 -9.6522503e+00
 -1.2853101e+01 -1.1591872e+00 -6.5551114e+00 -8.1314125e+00
 -7.5343962e+00 -7.8034270e-01 -8.0384064e+00 -2.4578979e+00
 -4.7501979e+00 -3.1949100e+00 -4.1902699e+00 -5.0516795e-02
 -6.3109164e+00  1.5080364e+00 -4.1997004e+00  1.4381454e+00
  7.0659018e-01  2.3133664e+00  1.8681394e+00  1.7681072e+00
  3.1584888e+00  6.1861877e+00  6.4115081e+00  8.5183926e+00
  6.2356424e+00  2.2772357e+00 -3.8512269e-01 -7.3455477e-01
  2.1430837e-01 -3.4747693e-01  1.8147997e+00  5.9644949e-01]",2.0
176,"[-559.11395      62.061264    -12.275165     11.414528      1.7633436
   -2.861866    -17.128586    -15.288458     -8.523389      3.7608654
   -5.788602     -0.7529735    -1.2876949     3.8414679    -1.6103584
    6.2395725    -7.203652     -1.3291004    -2.1971068    -6.199986
   -3.4614477    -1.9662071    -6.806688     -0.61854154   -3.5528846
    1.3361075     1.7424082     8.101559      6.3541217     9.569119
    7.0824075     7.3785744     7.978743      6.861467      3.2773535
    1.3843881    -1.6082157     1.204693      1.7778912     1.6146312 ]",2.0
